Address,Port,Packets,Bytes,Total Packets,Percent Filtered,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.177",64277,2,192,0,0,1,88,1,104
"192.168.1.177",57140,12,5497,0,0,6,2848,6,2649
"192.168.1.177",59609,2,176,0,0,1,88,1,88
"192.168.1.62",55190,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",54068,1,93,0,0,1,93,0,0
"192.168.1.62",54068,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",51156,2,186,0,0,2,186,0,0
"192.168.1.62",51156,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65381,2,186,0,0,2,186,0,0
"192.168.1.62",65381,2,146,0,0,2,146,0,0
"192.168.1.1",40929,6,2354,0,0,6,2354,0,0
"192.168.1.1",37223,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50579,2,186,0,0,2,186,0,0
"192.168.1.62",50579,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60931,2,186,0,0,2,186,0,0
"192.168.1.62",60931,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58665,2,186,0,0,2,186,0,0
"192.168.1.62",58665,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53823,2,186,0,0,2,186,0,0
"192.168.1.62",53823,2,146,0,0,2,146,0,0
"192.168.1.1",32883,6,2354,0,0,6,2354,0,0
"192.168.1.1",35373,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",55214,4,372,0,0,4,372,0,0
"192.168.1.62",55214,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",60677,4,372,0,0,4,372,0,0
"192.168.1.62",60677,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",60496,6,558,0,0,6,558,0,0
"192.168.1.62",60496,6,438,0,0,6,438,0,0
"fe80::f17b:6c72:fea6:5dc5",53926,2,186,0,0,2,186,0,0
"192.168.1.62",53926,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55391,2,186,0,0,2,186,0,0
"192.168.1.62",55391,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52912,4,372,0,0,4,372,0,0
"192.168.1.62",52912,4,292,0,0,4,292,0,0
"192.168.1.177",59610,4,848,0,0,4,848,0,0
"fe80::f17b:6c72:fea6:5dc5",55992,2,186,0,0,2,186,0,0
"192.168.1.62",55992,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50965,4,372,0,0,4,372,0,0
"192.168.1.62",50965,4,292,0,0,4,292,0,0
"192.168.1.1",35607,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",54078,2,186,0,0,2,186,0,0
"192.168.1.62",54078,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59579,2,186,0,0,2,186,0,0
"192.168.1.62",59579,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62200,2,186,0,0,2,186,0,0
"192.168.1.62",62200,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49829,2,186,0,0,2,186,0,0
"192.168.1.62",49829,2,146,0,0,2,146,0,0
"192.168.1.1",52967,6,2354,0,0,6,2354,0,0
"192.168.1.1",57663,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",53052,4,372,0,0,4,372,0,0
"192.168.1.62",53052,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",55089,2,186,0,0,2,186,0,0
"192.168.1.62",55089,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55844,2,186,0,0,2,186,0,0
"192.168.1.62",55844,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63257,2,186,0,0,2,186,0,0
"192.168.1.62",63257,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61896,2,186,0,0,2,186,0,0
"192.168.1.62",61896,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62640,2,186,0,0,2,186,0,0
"192.168.1.62",62640,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63757,4,372,0,0,4,372,0,0
"192.168.1.62",63757,4,292,0,0,4,292,0,0
"192.168.1.1",57984,6,2354,0,0,6,2354,0,0
"192.168.1.1",54787,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",65204,2,186,0,0,2,186,0,0
"192.168.1.62",65204,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60626,2,186,0,0,2,186,0,0
"192.168.1.62",60626,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63857,2,186,0,0,2,186,0,0
"192.168.1.62",63857,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57479,2,186,0,0,2,186,0,0
"192.168.1.62",57479,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62692,2,186,0,0,2,186,0,0
"192.168.1.62",62692,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53637,2,186,0,0,2,186,0,0
"192.168.1.62",53637,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62421,2,186,0,0,2,186,0,0
"192.168.1.62",62421,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50227,2,186,0,0,2,186,0,0
"192.168.1.62",50227,2,146,0,0,2,146,0,0
"192.168.1.177",62322,4,868,0,0,4,868,0,0
"192.168.1.62",50228,6,1014,0,0,6,1014,0,0
"fe80::f17b:6c72:fea6:5dc5",61818,2,186,0,0,2,186,0,0
"192.168.1.62",61818,2,146,0,0,2,146,0,0
"192.168.1.1",55473,6,2354,0,0,6,2354,0,0
"192.168.1.1",33075,2,884,0,0,2,884,0,0
"192.168.1.1",54025,6,2354,0,0,6,2354,0,0
"192.168.1.1",41971,2,884,0,0,2,884,0,0
"192.168.1.1",49020,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",62193,2,186,0,0,2,186,0,0
"192.168.1.62",62193,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59316,2,186,0,0,2,186,0,0
"192.168.1.62",59316,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59062,2,186,0,0,2,186,0,0
"192.168.1.62",59062,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55143,5,465,0,0,5,465,0,0
"192.168.1.62",55143,6,438,0,0,6,438,0,0
"fe80::f17b:6c72:fea6:5dc5",58716,2,186,0,0,2,186,0,0
"192.168.1.62",58716,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64282,2,186,0,0,2,186,0,0
"192.168.1.62",64282,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57563,2,186,0,0,2,186,0,0
"192.168.1.62",57563,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51942,2,186,0,0,2,186,0,0
"192.168.1.62",51942,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63956,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",63454,6,558,0,0,6,558,0,0
"192.168.1.62",63956,2,146,0,0,2,146,0,0
"192.168.1.62",63454,6,438,0,0,6,438,0,0
"fe80::f17b:6c72:fea6:5dc5",53826,2,186,0,0,2,186,0,0
"192.168.1.62",53826,2,146,0,0,2,146,0,0
"192.168.1.1",53199,6,2354,0,0,6,2354,0,0
"192.168.1.1",57931,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",49254,2,186,0,0,2,186,0,0
"192.168.1.62",49254,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57807,2,186,0,0,2,186,0,0
"192.168.1.62",57807,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60071,2,186,0,0,2,186,0,0
"192.168.1.62",60071,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63282,4,372,0,0,4,372,0,0
"192.168.1.62",63282,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",50863,4,362,0,0,4,362,0,0
"192.168.1.62",50863,4,282,0,0,4,282,0,0
"fe80::f17b:6c72:fea6:5dc5",50818,2,186,0,0,2,186,0,0
"192.168.1.62",50818,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60302,2,186,0,0,2,186,0,0
"192.168.1.62",60302,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64955,2,186,0,0,2,186,0,0
"192.168.1.62",64955,2,146,0,0,2,146,0,0
"192.168.1.1",60209,6,2354,0,0,6,2354,0,0
"192.168.1.1",50884,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",54873,2,186,0,0,2,186,0,0
"192.168.1.62",54873,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61250,2,186,0,0,2,186,0,0
"192.168.1.62",61250,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55692,2,186,0,0,2,186,0,0
"192.168.1.62",55692,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64276,2,186,0,0,2,186,0,0
"192.168.1.62",64276,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55407,2,186,0,0,2,186,0,0
"192.168.1.62",55407,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65363,2,186,0,0,2,186,0,0
"192.168.1.62",65363,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57625,2,186,0,0,2,186,0,0
"192.168.1.62",57625,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60228,2,186,0,0,2,186,0,0
"192.168.1.62",60228,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64593,2,186,0,0,2,186,0,0
"192.168.1.62",64593,2,146,0,0,2,146,0,0
"192.168.1.253",54288,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",60204,2,186,0,0,2,186,0,0
"192.168.1.62",60204,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57124,2,186,0,0,2,186,0,0
"192.168.1.62",57124,2,146,0,0,2,146,0,0
"192.168.1.1",46817,6,2354,0,0,6,2354,0,0
"192.168.1.1",48967,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",63403,2,186,0,0,2,186,0,0
"192.168.1.62",63403,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57339,2,186,0,0,2,186,0,0
"192.168.1.62",57339,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58288,2,186,0,0,2,186,0,0
"192.168.1.62",58288,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50013,2,186,0,0,2,186,0,0
"192.168.1.62",50013,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61973,2,186,0,0,2,186,0,0
"192.168.1.62",61973,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58735,2,186,0,0,2,186,0,0
"192.168.1.62",58735,2,146,0,0,2,146,0,0
"192.168.1.1",52577,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",56681,2,186,0,0,2,186,0,0
"192.168.1.62",56681,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57390,2,186,0,0,2,186,0,0
"192.168.1.62",57390,2,146,0,0,2,146,0,0
"192.168.1.1",49856,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",62864,2,186,0,0,2,186,0,0
"192.168.1.62",62864,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59853,2,186,0,0,2,186,0,0
"192.168.1.62",59853,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53871,2,186,0,0,2,186,0,0
"192.168.1.62",53871,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",65108,2,186,0,0,2,186,0,0
"192.168.1.62",65108,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58076,4,372,0,0,4,372,0,0
"192.168.1.62",58076,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",64875,2,186,0,0,2,186,0,0
"192.168.1.62",64875,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62588,2,186,0,0,2,186,0,0
"192.168.1.62",62588,2,146,0,0,2,146,0,0
"192.168.1.62",55882,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55226,4,372,0,0,4,372,0,0
"192.168.1.62",55226,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",55882,1,93,0,0,1,93,0,0
"192.168.1.1",55222,6,2354,0,0,6,2354,0,0
"192.168.1.1",43735,8,3238,0,0,8,3238,0,0
"192.168.1.1",37667,1,92,0,0,1,92,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",54502,2,192,0,0,2,192,0,0
"192.168.1.1",60217,6,2354,0,0,6,2354,0,0
"192.168.1.1",54660,2,884,0,0,2,884,0,0
"192.168.1.177",54502,2,186,0,0,1,76,1,110
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",54222,2,192,0,0,2,192,0,0
"fe80::f17b:6c72:fea6:5dc5",52775,2,186,0,0,2,186,0,0
"192.168.1.62",52775,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52167,2,186,0,0,2,186,0,0
"192.168.1.62",52167,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60213,2,186,0,0,2,186,0,0
"192.168.1.62",60213,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59089,2,186,0,0,2,186,0,0
"192.168.1.62",59089,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63295,2,186,0,0,2,186,0,0
"192.168.1.62",63295,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61721,2,186,0,0,2,186,0,0
"192.168.1.62",61721,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60715,2,186,0,0,2,186,0,0
"192.168.1.62",60715,2,146,0,0,2,146,0,0
"192.168.1.1",42022,6,2354,0,0,6,2354,0,0
"192.168.1.1",45596,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",54192,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",61079,4,372,0,0,4,372,0,0
"192.168.1.62",54192,2,146,0,0,2,146,0,0
"192.168.1.62",61079,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",60118,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",60441,2,186,0,0,2,186,0,0
"192.168.1.62",60441,2,146,0,0,2,146,0,0
"192.168.1.62",60118,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58501,2,186,0,0,2,186,0,0
"192.168.1.62",58501,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52389,2,186,0,0,2,186,0,0
"192.168.1.62",52389,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53681,3,279,0,0,3,279,0,0
"192.168.1.62",53681,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52842,2,186,0,0,2,186,0,0
"192.168.1.62",52842,2,146,0,0,2,146,0,0
"192.168.1.1",36552,6,2354,0,0,6,2354,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",65017,1,105,0,0,1,105,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",54769,1,110,0,0,1,110,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",52722,1,110,0,0,1,110,0,0
"192.168.1.177",65017,2,186,0,0,1,85,1,101
"192.168.1.177",52722,2,208,0,0,1,90,1,118
"192.168.1.177",54769,2,196,0,0,1,90,1,106
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",50686,1,110,0,0,1,110,0,0
"192.168.1.177",50686,2,196,0,0,1,90,1,106
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",54882,2,205,0,0,2,205,0,0
"192.168.1.1",52442,4,1768,0,0,4,1768,0,0
"192.168.1.177",54882,4,358,0,0,2,165,2,193
"fe80::f17b:6c72:fea6:5dc5",58180,2,186,0,0,2,186,0,0
"192.168.1.62",58180,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57462,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",53935,2,186,0,0,2,186,0,0
"192.168.1.62",57462,2,146,0,0,2,146,0,0
"192.168.1.62",53935,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54690,2,186,0,0,2,186,0,0
"192.168.1.62",54690,2,146,0,0,2,146,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",58833,1,108,0,0,1,108,0,0
"192.168.1.177",58833,2,257,0,0,1,88,1,169
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",57835,1,108,0,0,1,108,0,0
"192.168.1.177",58834,13,5575,0,0,7,2926,6,2649
"192.168.1.177",57835,2,176,0,0,1,88,1,88
"fe80::f17b:6c72:fea6:5dc5",60542,2,186,0,0,2,186,0,0
"192.168.1.62",60542,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56968,2,186,0,0,2,186,0,0
"192.168.1.62",56968,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60952,2,186,0,0,2,186,0,0
"192.168.1.62",60952,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57878,2,186,0,0,2,186,0,0
"192.168.1.62",57878,2,146,0,0,2,146,0,0
"192.168.1.177",57836,4,848,0,0,4,848,0,0
"fe80::f17b:6c72:fea6:5dc5",56298,2,186,0,0,2,186,0,0
"192.168.1.62",56298,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53232,2,186,0,0,2,186,0,0
"192.168.1.62",53232,2,146,0,0,2,146,0,0
"192.168.1.1",36535,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",55840,2,186,0,0,2,186,0,0
"192.168.1.62",55840,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",57387,6,558,0,0,6,558,0,0
"192.168.1.62",57387,6,438,0,0,6,438,0,0
"192.168.1.1",35465,6,2354,0,0,6,2354,0,0
"192.168.1.1",49511,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",52597,4,372,0,0,4,372,0,0
"192.168.1.62",52597,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",62061,2,186,0,0,2,186,0,0
"192.168.1.62",62061,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54047,2,186,0,0,2,186,0,0
"192.168.1.62",54047,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",58801,2,186,0,0,2,186,0,0
"192.168.1.62",58801,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55280,2,186,0,0,2,186,0,0
"192.168.1.62",55280,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59941,2,186,0,0,2,186,0,0
"192.168.1.62",59941,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64300,2,186,0,0,2,186,0,0
"192.168.1.62",64300,2,146,0,0,2,146,0,0
"192.168.1.1",49465,6,2354,0,0,6,2354,0,0
"192.168.1.1",34258,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",59875,1,93,0,0,1,93,0,0
"192.168.1.62",59875,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",56588,1,93,0,0,1,93,0,0
"192.168.1.62",56588,1,73,0,0,1,73,0,0
"fe80::f17b:6c72:fea6:5dc5",61815,2,186,0,0,2,186,0,0
"192.168.1.62",61815,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51949,2,186,0,0,2,186,0,0
"192.168.1.62",51949,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56259,2,186,0,0,2,186,0,0
"192.168.1.62",56259,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55515,2,186,0,0,2,186,0,0
"192.168.1.62",55515,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59291,4,372,0,0,4,372,0,0
"192.168.1.62",59291,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",60533,2,186,0,0,2,186,0,0
"192.168.1.62",60533,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62164,2,186,0,0,2,186,0,0
"192.168.1.62",62164,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",52184,2,186,0,0,2,186,0,0
"192.168.1.62",52184,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60272,2,186,0,0,2,186,0,0
"192.168.1.62",60272,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51478,4,372,0,0,4,372,0,0
"192.168.1.62",51478,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",54473,2,186,0,0,2,186,0,0
"192.168.1.62",54473,2,146,0,0,2,146,0,0
"192.168.1.177",63018,4,868,0,0,4,868,0,0
"192.168.1.62",53511,8,1160,0,0,8,1160,0,0
"192.168.1.1",36699,6,2354,0,0,6,2354,0,0
"192.168.1.1",32910,2,884,0,0,2,884,0,0
"192.168.1.1",48823,6,2354,0,0,6,2354,0,0
"192.168.1.1",42573,2,884,0,0,2,884,0,0
"192.168.1.1",47236,1,92,0,0,1,92,0,0
"fe80::f17b:6c72:fea6:5dc5",61373,2,186,0,0,2,186,0,0
"192.168.1.62",61373,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",53797,2,186,0,0,2,186,0,0
"192.168.1.62",53797,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",51922,2,186,0,0,2,186,0,0
"192.168.1.62",51922,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",63422,2,186,0,0,2,186,0,0
"192.168.1.62",63422,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49854,2,186,0,0,2,186,0,0
"192.168.1.62",49854,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60684,3,279,0,0,3,279,0,0
"fe80::f17b:6c72:fea6:5dc5",53829,2,186,0,0,2,186,0,0
"192.168.1.62",60684,4,292,0,0,4,292,0,0
"192.168.1.62",53829,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55148,2,186,0,0,2,186,0,0
"192.168.1.62",55148,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61727,2,186,0,0,2,186,0,0
"192.168.1.62",61727,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59898,4,372,0,0,4,372,0,0
"fe80::f17b:6c72:fea6:5dc5",57300,2,186,0,0,2,186,0,0
"192.168.1.62",57300,2,146,0,0,2,146,0,0
"192.168.1.62",59898,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",53006,4,372,0,0,4,372,0,0
"192.168.1.62",53006,4,292,0,0,4,292,0,0
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",51781,1,110,0,0,1,110,0,0
"192.168.1.177",51781,2,312,0,0,1,90,1,222
"2001:14ba:a051:8c00:61b5:31a4:d1f8:cc83",59846,1,123,0,0,1,123,0,0
"192.168.1.177",59846,2,222,0,0,1,103,1,119
"192.168.1.1",54363,6,2354,0,0,6,2354,0,0
"192.168.1.1",32876,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",54328,2,186,0,0,2,186,0,0
"192.168.1.62",54328,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54144,4,372,0,0,4,372,0,0
"192.168.1.62",54144,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",64861,2,186,0,0,2,186,0,0
"192.168.1.62",64861,2,146,0,0,2,146,0,0
"192.168.1.1",44428,6,2354,0,0,6,2354,0,0
"192.168.1.1",37952,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",53467,4,372,0,0,4,372,0,0
"192.168.1.62",53467,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",49697,2,186,0,0,2,186,0,0
"192.168.1.62",49697,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",64319,2,186,0,0,2,186,0,0
"192.168.1.62",64319,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",61361,2,186,0,0,2,186,0,0
"192.168.1.62",61361,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",62366,2,186,0,0,2,186,0,0
"192.168.1.62",62366,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55828,2,186,0,0,2,186,0,0
"fe80::f17b:6c72:fea6:5dc5",57941,2,186,0,0,2,186,0,0
"192.168.1.62",55828,2,146,0,0,2,146,0,0
"192.168.1.62",57941,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54304,2,186,0,0,2,186,0,0
"192.168.1.62",54304,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",49238,2,186,0,0,2,186,0,0
"192.168.1.62",49238,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",50184,4,372,0,0,4,372,0,0
"192.168.1.62",50184,4,292,0,0,4,292,0,0
"192.168.1.253",62850,4,868,0,0,4,868,0,0
"fe80::f17b:6c72:fea6:5dc5",59848,2,186,0,0,2,186,0,0
"192.168.1.62",59848,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",54885,2,186,0,0,2,186,0,0
"192.168.1.62",54885,2,146,0,0,2,146,0,0
"192.168.1.1",44936,6,2354,0,0,6,2354,0,0
"192.168.1.1",44637,2,884,0,0,2,884,0,0
"fe80::f17b:6c72:fea6:5dc5",50155,4,372,0,0,4,372,0,0
"192.168.1.62",50155,4,292,0,0,4,292,0,0
"fe80::f17b:6c72:fea6:5dc5",52211,2,186,0,0,2,186,0,0
"192.168.1.62",52211,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",60334,2,186,0,0,2,186,0,0
"192.168.1.62",60334,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",56109,4,372,0,0,4,372,0,0
"192.168.1.62",56109,4,292,0,0,4,292,0,0
"192.168.1.1",33560,1,92,0,0,1,92,0,0
"192.168.1.1",42912,6,2354,0,0,6,2354,0,0
"fe80::f17b:6c72:fea6:5dc5",62394,2,186,0,0,2,186,0,0
"192.168.1.62",62394,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55463,2,186,0,0,2,186,0,0
"192.168.1.62",55463,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",55597,2,186,0,0,2,186,0,0
"192.168.1.62",55597,2,146,0,0,2,146,0,0
"fe80::f17b:6c72:fea6:5dc5",59016,6,558,0,0,6,558,0,0
